@timestamp,_id,_ignored,_index,_score,action,action.keyword,datetime,datetime.keyword,dstport,dstport.keyword,interface,interface.keyword,interface_out,interface_out.keyword,ipdst,ipdst.keyword,ipsrc,ipsrc.keyword,policyid,policyid.keyword,proto,proto.keyword,srcport,srcport.keyword
"Mar 2, 2026 @ 20:37:35.000",5fsOsJwBE1GwGFY2V55d,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:34.000",5PsOsJwBE1GwGFY2U55n,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:33.000",4_sOsJwBE1GwGFY2T55d,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:32.000",4vsOsJwBE1GwGFY2S55g,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:31.000",4fsOsJwBE1GwGFY2R55d,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:30.000",4PsOsJwBE1GwGFY2Q55m,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:29.000",3_sOsJwBE1GwGFY2P55d,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:28.000",3vsOsJwBE1GwGFY2O55d,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:27.000",3fsOsJwBE1GwGFY2N55m,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:26.000",3PsOsJwBE1GwGFY2M55s,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:25.000",2_sOsJwBE1GwGFY2L558,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:24.000",2vsOsJwBE1GwGFY2K55d,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:23.000",2fsOsJwBE1GwGFY2J55g,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:22.000",2PsOsJwBE1GwGFY2I55g,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:21.000",1_sOsJwBE1GwGFY2H55e,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:20.000",1vsOsJwBE1GwGFY2G55j,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:19.000",1fsOsJwBE1GwGFY2F55e,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:18.000",1PsOsJwBE1GwGFY2E55e,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:17.000",0_sOsJwBE1GwGFY2D55f,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:16.000",0vsOsJwBE1GwGFY2C55f,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:15.000",0fsOsJwBE1GwGFY2B55f,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:14.000",0PsOsJwBE1GwGFY2A55e,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:13.000",z_sNsJwBE1GwGFY2_55k,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:12.000",zvsNsJwBE1GwGFY2-55g,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:11.000",zfsNsJwBE1GwGFY2955e,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:10.000",zPsNsJwBE1GwGFY2855j,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:09.000",y_sNsJwBE1GwGFY2755i,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:08.000",yvsNsJwBE1GwGFY2655e,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:07.000",yfsNsJwBE1GwGFY2555f,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:06.000",yPsNsJwBE1GwGFY2455e,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:05.000",x_sNsJwBE1GwGFY2355k,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:04.000",xvsNsJwBE1GwGFY2255j,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:03.000",xfsNsJwBE1GwGFY2155f,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:02.000",xPsNsJwBE1GwGFY2055g,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:37:01.000",w_sNsJwBE1GwGFY2z55i,-,firewall-logs,-,DENY,DENY,3/2/2026 19:37,3/2/2026 19:37,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:59.000",wvsNsJwBE1GwGFY2y55f,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:58.000",wfsNsJwBE1GwGFY2x55f,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:57.000",wPsNsJwBE1GwGFY2w55l,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:56.000",v_sNsJwBE1GwGFY2v55f,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:55.000",vvsNsJwBE1GwGFY2u55f,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:54.000",vfsNsJwBE1GwGFY2t55f,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:53.000",vPsNsJwBE1GwGFY2s55e,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:52.000",u_sNsJwBE1GwGFY2r55i,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:51.000",uvsNsJwBE1GwGFY2q55j,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:50.000",ufsNsJwBE1GwGFY2p55i,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:49.000",uPsNsJwBE1GwGFY2o55j,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:48.000",t_sNsJwBE1GwGFY2n55k,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:47.000",tvsNsJwBE1GwGFY2m55j,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:46.000",tfsNsJwBE1GwGFY2l55j,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:45.000",tPsNsJwBE1GwGFY2k55p,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:44.000",s_sNsJwBE1GwGFY2j55k,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:43.000",svsNsJwBE1GwGFY2i55i,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:42.000",sfsNsJwBE1GwGFY2h55i,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:41.000",sPsNsJwBE1GwGFY2g55m,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:40.000",r_sNsJwBE1GwGFY2f55i,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:39.000",rvsNsJwBE1GwGFY2e55i,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:38.000",rfsNsJwBE1GwGFY2d55l,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:37.000",rPsNsJwBE1GwGFY2c55i,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:36.000",q_sNsJwBE1GwGFY2b55j,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:35.000",qvsNsJwBE1GwGFY2a55j,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:34.000",qfsNsJwBE1GwGFY2Z55j,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:33.000",qPsNsJwBE1GwGFY2Y55i,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:32.000",p_sNsJwBE1GwGFY2X55k,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:31.000",pvsNsJwBE1GwGFY2W55k,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:30.000",pfsNsJwBE1GwGFY2V55i,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:29.000",pPsNsJwBE1GwGFY2U55i,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:28.000",o_sNsJwBE1GwGFY2T55j,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:27.000",ovsNsJwBE1GwGFY2S55j,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:26.000",ofsNsJwBE1GwGFY2R55i,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:25.000",oPsNsJwBE1GwGFY2Q55j,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:24.000",n_sNsJwBE1GwGFY2P55j,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:23.000",nvsNsJwBE1GwGFY2O55i,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:22.000",nfsNsJwBE1GwGFY2N55m,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:21.000",nPsNsJwBE1GwGFY2M55m,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:20.000",m_sNsJwBE1GwGFY2L55m,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:19.000",mvsNsJwBE1GwGFY2K55n,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:18.000",mfsNsJwBE1GwGFY2J55m,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:16.000",mPsNsJwBE1GwGFY2I55s,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:15.000",l_sNsJwBE1GwGFY2H55l,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:14.000",lvsNsJwBE1GwGFY2G55n,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:13.000",lfsNsJwBE1GwGFY2F55p,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:12.000",lPsNsJwBE1GwGFY2E55n,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:11.000",k_sNsJwBE1GwGFY2D55m,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:10.000",kvsNsJwBE1GwGFY2C55q,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:09.000",kfsNsJwBE1GwGFY2B55n,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:08.000",kPsNsJwBE1GwGFY2A55m,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:07.000",j_sMsJwBE1GwGFY2_55n,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:06.000",jvsMsJwBE1GwGFY2-55o,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:05.000",jfsMsJwBE1GwGFY2955n,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
"Mar 2, 2026 @ 20:36:04.000",jPsMsJwBE1GwGFY2855m,-,firewall-logs,-,DENY,DENY,3/2/2026 19:36,3/2/2026 19:36,36334,36334,eth0,eth0,(empty),(empty),172.17.0.3,172.17.0.3,172.17.0.2,172.17.0.2,34,34,TCP,TCP,514,514
